id,intention_0,intention_1,intention_2,intention_3,intention_4,intention_5,intention_6,intention_7,intention_8,intention_9,intention_10,intention_11,intention_12,intention_13,intention_14,intention_15,intention_16,intention_17,intention_18,intention_19,intention_20,intention_21,intention_22,intention_23,intention_24,intention_25,intention_26,intention_27,intention_28,intention_29,intention_30,intention_31,intention_32,intention_33,intention_34,intention_35,intention_36,intention_37,intention_38,intention_39,intention_40,intention_41,intention_42,intention_43,intention_44,intention_45,intention_46,intention_47,intention_48,intention_49,intention_50,intention_51,intention_52,intention_53,intention_54,intention_55,intention_56,intention_57,intention_58,intention_59
0.7832152945157262,-0.017529689509173902,-0.1689124410762178,-0.19990475414674483,-0.2261284481307287,-0.2466237124747098,-0.2352875668537495,-0.2401245538396094,-0.22913704616344238,-0.23412259088537765,-0.23136901680967573,-0.23236105408222738,-0.22319736568624196,-0.2240651982585404,-0.22762570436591115,-0.23409917527082,-0.23265241420159632,-0.2313819527957257,-0.23772565254172978,-0.2296218374888638,-0.23239772442848985,-0.2338010161006708,-0.23092188228932,-0.22831989601211988,-0.22949492958690257,-0.23024807072959766,-0.23090473627581545,-0.23071245797986561,-0.21997362919772853,-0.22774981707124548,-0.23155372277314193,-0.23089263881767091,-0.23043302405311775,-0.230683137213552,-0.22403595341141186,-0.23164633981507823,-0.22966082119773923,-0.23596309390057663,-0.22505054574902977,-0.22174798471722917,-0.22971306272609776,-0.23224987907099004,-0.23454843157099128,-0.22971293242657626,-0.23397739329889541,-0.22577721613051766,-0.23357107360793236,-0.22934615965217095,-0.22786403329155214,-0.23294513862548977,-0.23180806848860164,-0.22598798846690774,-0.22630325253617573,-0.22811016209984994,-0.2269016039435368,-0.2296991530480231,-0.22774298156527834,-0.22892324218904112,-0.2304762332834267,-0.23410306598871689,-0.23761950137051585
0.14014698936117054,0.03695242011118435,-0.12066271259918468,-0.16364262924275846,-0.1674946434452674,-0.1622616843490626,-0.1789096508097715,-0.1724724599122598,-0.19543417319300135,-0.21973885347626715,-0.22709623017414735,-0.23729775367771147,-0.2525926493794591,-0.25862317256596856,-0.25342787837001773,-0.2531838282935311,-0.2570548326339525,-0.2606207911643484,-0.26039620133720603,-0.262698750784791,-0.26169623801556424,-0.25781432796533466,-0.25652808326559584,-0.26044157228657583,-0.26154050845580923,-0.26069846818369546,-0.25933774960385275,-0.26448322935586716,-0.2609920588058001,-0.26104733368473626,-0.2684360242849058,-0.27180167493556256,-0.2758926474641194,-0.27793431908016714,-0.2725771074800095,-0.27694042164931876,-0.2726908315170334,-0.27565354997284097,-0.2762676837305475,-0.27542336722509286,-0.27511719330224305,-0.27325562165892187,-0.2718681754667351,-0.27519391905499074,-0.2740608589604936,-0.276931293158093,-0.27730384828277205,-0.27386428109516836,-0.2711407598768862,-0.2725145621643153,-0.2727696888912783,-0.2695906407053626,-0.27295810896576067,-0.27440355559474544,-0.2725346470420537,-0.27621420130645746,-0.27286610639006387,-0.2720098599621984,-0.26820178163035846,-0.27192192403633814,-0.27323458141708806
0.00761381833876007,0.056787914026555024,-0.1276165752457475,-0.1903001508620428,-0.18172730498445572,-0.19753884963479962,-0.21737645747327725,-0.21650462254591427,-0.21876465106710472,-0.22580803260225163,-0.22512046860627724,-0.20665542749035445,-0.1835534868198254,-0.19052834396340612,-0.19750583542938716,-0.20289113616665383,-0.1935541288712118,-0.20014420035061645,-0.1814795762454997,-0.1943121286249598,-0.19530637930731892,-0.20452787979244771,-0.2093013406850002,-0.1983941192599494,-0.1985728431613157,-0.2020669362977904,-0.22101419004753303,-0.2157335308223838,-0.21564939341541367,-0.23173348131993457,-0.2208569551282498,-0.22728049876423279,-0.22364487599152624,-0.2272974183827508,-0.2209397342243573,-0.22500112020703236,-0.21605139923406422,-0.22367934813798881,-0.21282783235088246,-0.22985721640260473,-0.22451665006376234,-0.22602321945574175,-0.22054174086052342,-0.22244618552989873,-0.21773949340329093,-0.22461064903457129,-0.21903573355836992,-0.23087423449984706,-0.22047349316540504,-0.22721157727544544,-0.23547014940588734,-0.22105735059759313,-0.23298577190954362,-0.22339410933773352,-0.21990181135046055,-0.2184088958754635,-0.214359834163917,-0.21545130344439112,-0.22112210627936066,-0.2146403206324746,-0.21305291823165842
0.12605120831456307,0.05370266155546667,-0.15941596818886472,-0.210276802418368,-0.22747470833976843,-0.25652953076049684,-0.24817097068199448,-0.2237304820798834,-0.23844057841990254,-0.22510158909049938,-0.23719886066850196,-0.23167444489976538,-0.23433665395506256,-0.23737521524985186,-0.2342700704460659,-0.23688552567269675,-0.23763279224538783,-0.23986226208036188,-0.2373667715708795,-0.23387017664232632,-0.22795181154153205,-0.23231732786575718,-0.23083873631462373,-0.22982010837069808,-0.23430649652868557,-0.22785140598312134,-0.22896029405711044,-0.22898526354160836,-0.22621776512967312,-0.23033460131661163,-0.23118359072632025,-0.23466534236649628,-0.22892010877477384,-0.23630128910654588,-0.2263725755355017,-0.2314201647210655,-0.22883298120377008,-0.2316782680756889,-0.2308605622612711,-0.23352352559902442,-0.22945788904306355,-0.2252689485596861,-0.22298690359122977,-0.23061416177163208,-0.22752725347011318,-0.22592105247328592,-0.22391268339572928,-0.2269637364453475,-0.2252450617071005,-0.22871555861926762,-0.23181440829399316,-0.23165317485876943,-0.23269573153111894,-0.2277848950171569,-0.23417019627099067,-0.2316203960413372,-0.23365725557505654,-0.2345499443961968,-0.2339909222848472,-0.22860023638098184,-0.22596553849739207
0.2692147978391638,-0.01429198192179225,-0.09947431634355833,-0.170704168050747,-0.22323386906829762,-0.21598337899015752,-0.17769717885786604,-0.18740114010461298,-0.17399292889583912,-0.23387306654506132,-0.2525240842721827,-0.2535895709839195,-0.23932524778805447,-0.2089903120208655,-0.2036180297352594,-0.19600655997924432,-0.1917315750156332,-0.19301430400597389,-0.20977565484427416,-0.2082018635528098,-0.2331754029503002,-0.2356097008067271,-0.22772688634924526,-0.22322928673783354,-0.2177311379544488,-0.2315401605325464,-0.22593839059943696,-0.2216502290094028,-0.23432482174725627,-0.22425584454401512,-0.23603866760438647,-0.24162613180248355,-0.242084577896966,-0.23353673496314095,-0.2222066598394622,-0.23804200694196795,-0.233390077304697,-0.2288826967923703,-0.2411428112241291,-0.24630962016745553,-0.24609750048080617,-0.23855750768775436,-0.23265717618912288,-0.22245617246260088,-0.23516785122225536,-0.23890406573060272,-0.2496197393051654,-0.240695689767982,-0.24881191382324944,-0.25936866705057254,-0.26195703681948,-0.26037115908861774,-0.2583451413972731,-0.2677260246736915,-0.2671105019402785,-0.2590990969683336,-0.27268378730609993,-0.27494794218778895,-0.2750033923585967,-0.2815758754425376,-0.27819975365020494
0.9560418899209533,0.0037797126246401818,-0.1023595425536652,-0.13075581491046492,-0.08842864653128817,-0.08811085514122632,-0.06401980491758384,-0.09712508070405507,-0.13657269658508972,-0.1465680069585829,-0.13339912243383364,-0.1394919994519863,-0.14526098731198137,-0.13256844638632484,-0.13976915639420726,-0.13010944493147084,-0.13214091255057941,-0.15373169462455163,-0.13860655325842774,-0.1563348790633907,-0.20412887355409018,-0.2343676913800903,-0.24123554838025138,-0.2463240830620799,-0.24362358889199984,-0.23674540961873614,-0.2429144304394913,-0.24060808648358908,-0.2434060972930763,-0.23970872183245995,-0.2436629871457188,-0.25006224401400495,-0.25081087750380227,-0.24571905518103934,-0.24886981090345017,-0.25086724850611836,-0.2502150806115397,-0.245698515177642,-0.2429959441556038,-0.23941354718087263,-0.2441817108959374,-0.2492949923791471,-0.2545992376071635,-0.24723690170525947,-0.2504012555263727,-0.24947081961560305,-0.25666438125902524,-0.2557501937063655,-0.26127191788548976,-0.25458137103201206,-0.24848602219660604,-0.24213950593454944,-0.24373621699941386,-0.24836025600229958,-0.24439329846805347,-0.23880906199696958,-0.2336841130028329,-0.24110229868856792,-0.24231681919957843,-0.24937714692797508,-0.2542041471132471
0.22054053416938946,-0.031787818256098464,-0.19675549137260645,-0.23820567314425273,-0.2514199739069424,-0.27923973352125664,-0.29707624718542114,-0.29960485822753574,-0.3022931176751649,-0.3226373465052078,-0.3384267705884489,-0.3391549725622362,-0.33588145923175416,-0.3320342608191577,-0.32986288154743176,-0.3292330338880506,-0.32922676153519354,-0.3326477848933666,-0.33276658196734826,-0.32781128687187644,-0.3309247371006906,-0.33090836886936764,-0.3321702437090534,-0.33148698627981793,-0.3297923557055798,-0.3286150938927699,-0.3260372375610215,-0.3300814587088226,-0.33030231907956864,-0.331019276472624,-0.33259336598432543,-0.3313533279668935,-0.3302888699983616,-0.3336135649416919,-0.3304882591029834,-0.33238658005561833,-0.3318255340659052,-0.3305762602964662,-0.330262342710723,-0.3313401740010315,-0.33212575935598515,-0.32955043601215644,-0.33068753137073165,-0.33153291632341836,-0.3337430350968019,-0.3321323123774301,-0.3315849335594099,-0.330821868597091,-0.3258242790836274,-0.33240566132788163,-0.3283486727822984,-0.33172785375141434,-0.3301143211152332,-0.33047737727144105,-0.33154254374037956,-0.3331811377257951,-0.33357877430561583,-0.3310322562143379,-0.33014044379719454,-0.3292293566470816,-0.33251261291540696
0.5532869151850638,0.007439786796721002,-0.0897866109871586,-0.1510710294345011,-0.15322413655066464,-0.16646630735298246,-0.15379734539682846,-0.10179103266472242,-0.12081807897468422,-0.128562229983851,-0.08008912017055352,-0.08583430068553803,-0.09706408432615309,-0.10868548567407557,-0.12197344061626243,-0.11131876889911806,-0.10843455261327686,-0.09113981336971677,-0.074159090739317,-0.05724450430520391,-0.04803267821575372,-0.05192404678948926,-0.04259315101878041,-0.05289658482304241,-0.06724622093544215,-0.05585823202488526,-0.05484675131412428,-0.07597008230242662,-0.06403585409807706,-0.06016153735242618,-0.06226418908391861,-0.06612252604057843,-0.07363298090745833,-0.06479473769177826,-0.07981950502646679,-0.07185571925534129,-0.058796607620530066,-0.04337040304613644,-0.0586557020723418,-0.06540694812505535,-0.07626688638745589,-0.0740933142086548,-0.07120697411126874,-0.08368992984550992,-0.06370053795993048,-0.03302024026616703,-0.053673691940246425,-0.08394127498830192,-0.07894245129720022,-0.11530816242414492,-0.09164300658769503,-0.08164587067304237,-0.07580042148561045,-0.0739951760818614,-0.09769902343128158,-0.09325108563559185,-0.08856279736744992,-0.08456784587268652,-0.08476536397204491,-0.10208194869385862,-0.10095712348930783
0.3362902388926261,0.028898074814082943,-0.16096860026072246,-0.19675810421744963,-0.20017220774941605,-0.19744425877231322,-0.2046203446118203,-0.20332836978335025,-0.21151459331952338,-0.20964457805860373,-0.2097567849150966,-0.21712199785414074,-0.21349898657593974,-0.21247172842651016,-0.21525323393825185,-0.21185357855945003,-0.21345030200072765,-0.21160387362608846,-0.21020933128772146,-0.20595052018040474,-0.22016772412311156,-0.223049475080822,-0.2200006559839374,-0.22206369450973865,-0.22301007275937093,-0.22423297486285268,-0.21861313902685767,-0.2133714578127885,-0.1972286647884725,-0.20461009748161418,-0.20055808993063512,-0.20534418031678967,-0.20171334442430006,-0.20504298109514102,-0.20151152526350463,-0.2027192880750593,-0.201778668211334,-0.20381543608388356,-0.20451269421355575,-0.20526037142257125,-0.19754319400342982,-0.206810771361447,-0.2049229808981539,-0.20129289325452773,-0.2009986422956531,-0.20625413894594705,-0.20227170759994567,-0.20012140625820082,-0.20077139890896914,-0.20188196983182272,-0.20486926987307705,-0.20214156669040456,-0.2063406409495892,-0.20395836634251982,-0.206490480680038,-0.2051970405460836,-0.2016528701943233,-0.20136880437077273,-0.20511497930007588,-0.20233795078596153,-0.20126932221951768
0.8227174917035247,0.016123856023730076,-0.10107906254065162,-0.09777526296600816,-0.11975817552397389,-0.1420935156877699,-0.16913470785930093,-0.1578491503262349,-0.16066641307005533,-0.1555264021792917,-0.15510217463587686,-0.15568112986953492,-0.16143297747127644,-0.13981078664528745,-0.15424973047005383,-0.15174917789630357,-0.14283303696700908,-0.14808532905311872,-0.1559338842089364,-0.16031937334487667,-0.1430936189008394,-0.13261039693907584,-0.10445895558374611,-0.10660425338869932,-0.11560655927387141,-0.11326443684398407,-0.11481232151735807,-0.11737444756561377,-0.11787615303201969,-0.1138571330116497,-0.10256313480925514,-0.10586194225860915,-0.10393730871499127,-0.09450998771126123,-0.09051758946923845,-0.09708783223482952,-0.10277979731379036,-0.11008793673123288,-0.10423438599419255,-0.1009724553253699,-0.09870356971962954,-0.1000226731910216,-0.10520704913492877,-0.11264866056278959,-0.1134328482762326,-0.10562918564922005,-0.10352368603648267,-0.0972749694178932,-0.125456217676454,-0.13830991532039763,-0.11819669899762178,-0.09059357817562806,-0.08287794255202749,-0.08291016904053296,-0.08093916209590142,-0.10377985638514058,-0.0872585016739802,-0.08539931592164414,-0.08416372608474237,-0.08407491662615915,-0.085430354244773
